% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.1	0.2	3	1	1	3	235	177315	245	181659	0.000879896	0.000394445	0	0.003	741.465	1390.92	31	9422	
0.1	0.2	3	2	2	3	297	160025	317	155441	0.000896088	0.000383894	0	0.003	490.35	1147.9	23	9422	
0.1	0.2	1	3	8	3	16	57555	16	57555	0.00227678	0.000938623	0.00083214	0.00383214	3597.19	4659.96	50	9422	
0.1	0.2	2	4	1	3	202	181622	202	172112	0.000953657	0.000532474	0	0.003	852.04	1432.09	42	9422	
0.1	0.2	6	5	4	3	15	56831	6	56532	0.003	0	0.003	0.003	9422	0	9422	9422	
0.1	0.2	1	6	2	3	15	59787	7	59158	0.003	0	0.003	0.003	8451.14	2568.65	2626	9422	
0.1	0.2	5	7	2	3	200	113112	205	113274	0.00100191	0.000504735	0	0.003	552.556	1549.74	5	9422	
0.1	0.2	7	8	2	3	18	57572	6	56532	0.003	0	0.003	0.003	9422	0	9422	9422	
0.1	0.2	3	9	3	3	292	87402	330	89990	0.000861318	0.000389954	0	0.003	272.697	1191.83	13	9422	
0.1	0.2	6	10	2	3	240	139771	267	138965	0.000874449	0.000517127	0	0.003	520.468	1383.97	9	9422	
0.1	0.2	6	11	5	3	17	56931	11	56716	0.00223279	0.00104059	0	0.003	5156	4901.27	22	9422	
0.1	0.2	1	12	5	3	60	63247	60	63247	0.00116321	0.00071145	0.000689284	0.003	1054.12	2732.88	38	9422	
0.1	0.2	1	13	3	3	14	59673	7	59158	0.003	0	0.003	0.003	8451.14	2568.65	2626	9422	
0.1	0.2	1	14	10	3	15	57477	6	56532	0.003	0	0.003	0.003	9422	0	9422	9422	
0.2	0.3	1	1	4	3	280	257185	281	261685	0.000931836	0.000512737	0	0.003	931.263	1882.41	31	9422	
0.2	0.3	1	2	5	3	342	232551	360	237637	0.000944283	0.000492333	0	0.003	660.103	1708.27	22	9422	
0.2	0.3	5	3	8	3	38	124450	29	123661	0.00224236	0.000934494	0.000814283	0.00383214	4264.17	4731.64	18	9422	
0.2	0.3	1	4	1	3	238	257913	226	256514	0.0010235	0.000637327	0	0.003	1135.02	2092.2	42	9422	
0.2	0.3	4	5	5	3	34	123880	13	122486	0.003	0	0.003	0.003	9422	0	9422	9422	
0.2	0.3	1	6	2	3	33	126786	14	125112	0.003	0	0.003	0.003	8936.57	1816.31	2626	9422	
0.2	0.3	7	7	9	3	243	186242	240	186319	0.00107394	0.000606053	0	0.003	776.329	2078.24	5	9422	
0.2	0.3	1	8	6	3	36	124075	13	122486	0.003	0	0.003	0.003	9422	0	9422	9422	
0.2	0.3	8	9	2	3	472	403989	520	404636	0.000897189	0.000438661	0	0.003	778.146	1550.21	13	9422	
0.2	0.3	6	10	2	3	434	368043	489	379465	0.000907637	0.000559123	0	0.003	776.002	1512.82	9	9422	
0.2	0.3	3	11	5	3	36	123823	30	123608	0.00232952	0.000842663	0	0.00308214	4120.27	4715.58	13	9422	
0.2	0.3	1	12	5	3	81	139610	76	130017	0.00139845	0.000886671	0.000689284	0.003	1710.75	3476.38	31	9422	
0.2	0.3	1	13	3	3	77	135669	69	135049	0.00151734	0.000877714	0.000707141	0.003	1957.23	3636.02	9	9422	
0.2	0.3	1	14	10	3	34	124691	13	122486	0.003	0	0.003	0.003	9422	0	9422	9422	
0.3	0.4	1	1	14	3	296	323974	288	327639	0.000982103	0.000598561	0	0.003	1137.64	2274.35	31	9422	
0.3	0.4	1	2	6	3	360	299339	367	303591	0.000983493	0.000563062	0	0.003	827.223	2074.29	22	9422	
0.3	0.4	1	3	8	3	58	201086	36	189615	0.00238968	0.00088944	0.000814283	0.00383214	5267.08	4711.35	18	9422	
0.3	0.4	7	4	6	3	276	329962	262	328227	0.00109758	0.000699002	0	0.003	1252.77	2387.69	42	9422	
0.3	0.4	1	5	7	3	51	200201	20	188440	0.003	0	0.003	0.003	9422	0	9422	9422	
0.3	0.4	1	6	2	3	49	193685	21	191066	0.003	0	0.003	0.003	9098.38	1483.01	2626	9422	
0.3	0.4	1	7	9	3	254	252506	249	252373	0.00112639	0.00067991	0	0.003	1013.55	2493.98	5	9422	
0.3	0.4	1	8	13	3	51	190420	20	188440	0.003	0	0.003	0.003	9422	0	9422	9422	
0.3	0.4	1	9	6	3	494	477288	544	494936	0.000941325	0.000531732	0	0.00383214	909.809	1841.33	13	9422	
0.3	0.4	6	10	2	3	588	570919	669	592380	0.000925895	0.000587596	0	0.00304643	885.471	1589.3	9	9422	
0.3	0.4	5	11	7	3	55	191037	37	189562	0.00245637	0.0008018	0	0.00308214	5123.3	4726.99	13	9422	
0.3	0.4	1	12	5	3	96	206404	89	205835	0.00162484	0.00104828	0	0.00383214	2312.75	3935.58	22	9422	
0.3	0.4	6	13	7	3	96	202755	76	201003	0.0016539	0.000940615	0.000707141	0.003	2644.78	4087.6	9	9422	
0.3	0.4	1	14	10	3	50	191590	20	188440	0.003	0	0.003	0.003	9422	0	9422	9422	
0.4	0.5	4	1	14	3	313	390593	299	393958	0.00103236	0.000666714	0	0.003	1317.59	2564.39	31	9422	
0.4	0.5	7	2	7	3	379	366331	374	369545	0.00102124	0.000621266	0	0.003	988.088	2362.68	22	9422	
0.4	0.5	1	3	8	3	290	430390	270	428061	0.00118842	0.000737986	0	0.00383214	1585.41	2693	18	9422	
0.4	0.5	1	4	1	3	314	400823	305	399570	0.00114113	0.000764484	0	0.00383214	1310.07	2563.69	42	9422	
0.4	0.5	1	5	7	3	67	267100	28	263816	0.003	0	0.003	0.003	9422	0	9422	9422	
0.4	0.5	8	6	4	3	347	376416	331	376123	0.00110662	0.000675181	0	0.003	1136.32	2484.04	38	9422	
0.4	0.5	1	7	9	3	273	328423	256	318327	0.00117762	0.000737101	0	0.003	1243.46	2817.26	5	9422	
0.4	0.5	3	8	7	3	86	258756	49	256463	0.00217274	0.00108758	0	0.00383214	5233.94	4687.84	23	9422	
0.4	0.5	1	9	8	3	513	544060	551	560890	0.000967479	0.000576537	0	0.00383214	1017.95	2063.45	13	9422	
0.4	0.5	4	10	11	3	616	650434	691	673553	0.000942705	0.000619126	0	0.00304643	974.751	1784.99	9	9422	
0.4	0.5	7	11	12	3	174	267947	160	266800	0.0013187	0.000876269	0	0.00308214	1667.5	3505.03	13	9422	
0.4	0.5	3	12	8	3	126	273866	115	272983	0.00163941	0.0010636	0	0.00383214	2373.77	3987.44	9	9422	
0.4	0.5	5	13	9	3	113	269317	83	266957	0.00176742	0.000975123	0.000707141	0.003	3216.35	4344.23	9	9422	
0.4	0.5	1	14	10	3	70	268180	27	254394	0.003	0	0.003	0.003	9422	0	9422	9422	
0.5	0.6	4	1	8	3	327	457200	313	460482	0.00107509	0.000727382	0	0.003	1471.19	2786.62	31	9422	
0.5	0.6	8	2	6	3	695	745673	688	746681	0.00100375	0.00057748	0	0.00383214	1085.29	1950.33	22	9422	
0.5	0.6	1	3	8	3	616	631504	609	632982	0.00105838	0.000607047	0	0.00383214	1039.38	2091.85	18	9422	
0.5	0.6	4	4	12	3	331	467097	312	465524	0.00118284	0.000804556	0	0.00383214	1492.06	2805.79	42	9422	
0.5	0.6	1	5	7	3	87	333869	35	329770	0.003	0	0.003	0.003	9422	0	9422	9422	
0.5	0.6	5	6	2	3	367	443683	343	443170	0.0011369	0.000724453	0	0.003	1292.04	2710.58	9	9422	
0.5	0.6	1	7	9	3	289	394827	264	393703	0.00123284	0.000790411	0	0.003	1491.3	3109.42	5	9422	
0.5	0.6	4	8	10	3	150	335578	114	332995	0.00164398	0.00101291	0	0.00383214	2921.01	4257.58	23	9422	
