timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
800,00007,14,14,1,0,1,27.943022,103.000000
800,00014,14,14,1,0,1,23.997829,95.000000
800,00010,14,14,1,0,1,25.834920,98.000000
800,00011,14,14,1,0,1,29.026346,105.000000
800,00008,14,14,1,0,1,26.856883,101.000000
800,00001,14,14,1,0,1,24.134082,95.000000
900,00004,14,14,1,0,1,23.955728,95.000000
900,00006,14,14,1,0,1,35.179382,117.000000
900,00013,14,14,1,0,1,27.676646,102.000000
900,00002,14,14,1,0,1,27.823553,102.000000
900,00012,14,14,1,0,1,24.479448,96.000000
900,00009,14,14,1,0,1,25.110085,97.000000
900,00005,14,14,1,0,1,23.994970,95.000000
900,00003,14,14,1,0,1,30.177856,107.000000
900,00007,14,14,1,0,1,27.945056,103.000000
900,00014,14,14,1,0,1,23.994892,95.000000
900,00010,14,14,1,0,1,25.831047,98.000000
900,00011,14,14,1,0,1,29.022720,105.000000
900,00008,14,14,1,0,1,26.855847,101.000000
900,00001,14,14,1,0,1,24.136564,95.000000
1000,00004,14,14,1,0,1,23.953469,95.000000
1000,00006,14,14,1,0,1,35.170563,117.000000
1000,00013,14,14,1,0,1,27.672848,102.000000
1000,00002,14,14,1,0,1,27.824550,102.000000
1000,00012,14,14,1,0,1,24.477445,96.000000
1000,00009,14,14,1,0,1,25.107103,97.000000
1000,00005,14,14,1,0,1,23.994873,95.000000
1000,00003,14,14,1,0,1,30.182389,107.000000
1000,00007,14,14,1,0,1,27.947087,103.000000
1000,00014,14,14,1,0,1,23.991956,95.000000
1000,00010,14,14,1,0,1,25.827175,98.000000
1000,00011,14,14,1,0,1,29.019095,105.000000
1000,00008,14,14,1,0,1,26.854809,101.000000
1000,00001,14,14,1,0,1,24.139046,95.000000
1100,00004,14,14,1,0,1,23.951210,95.000000
1100,00006,14,14,1,0,1,35.161752,117.000000
1100,00013,14,14,1,0,1,27.669051,102.000000
1100,00002,14,14,1,0,1,27.825546,102.000000
1100,00012,14,14,1,0,1,24.475443,96.000000
1100,00009,14,14,1,0,1,25.104123,97.000000
1100,00005,14,14,1,0,1,23.994775,95.000000
1100,00003,14,14,1,0,1,30.186925,107.000000
1100,00007,14,14,1,0,1,27.949117,103.000000
1100,00014,14,14,1,0,1,23.989020,95.000000
1100,00010,14,14,1,0,1,25.823305,98.000000
1100,00011,14,14,1,0,1,29.015472,105.000000
1100,00008,14,14,1,0,1,26.853771,100.000000
1100,00001,14,14,1,0,1,24.141528,95.000000
1200,00004,14,14,1,0,1,23.948951,95.000000
1200,00006,14,14,1,0,1,35.152949,117.000000
1200,00013,14,14,1,0,1,27.665255,102.000000
1200,00002,14,14,1,0,1,27.826541,102.000000
1200,00012,14,14,1,0,1,24.473440,96.000000
1200,00009,14,14,1,0,1,25.101143,97.000000
1200,00005,14,14,1,0,1,23.994676,95.000000
1200,00003,14,14,1,0,1,30.191462,107.000000
1200,00007,14,14,1,0,1,27.951145,103.000000
1200,00014,14,14,1,0,1,23.986086,95.000000
1200,00010,14,14,1,0,1,25.819436,98.000000
1200,00011,14,14,1,0,1,29.011850,105.000000
1200,00008,14,14,1,0,1,26.852733,100.000000
1200,00001,14,14,1,0,1,24.144010,95.000000
1300,00004,14,14,1,0,1,23.946692,95.000000
1300,00006,14,14,1,0,1,35.144154,117.000000
1300,00013,14,14,1,0,1,27.661459,102.000000
1300,00002,14,14,1,0,1,27.827535,102.000000
1300,00012,14,14,1,0,1,24.471438,96.000000
1300,00009,14,14,1,0,1,25.098164,97.000000
1300,00005,14,14,1,0,1,23.994577,95.000000
1300,00003,14,14,1,0,1,30.196001,107.000000
1300,00007,14,14,1,0,1,27.953170,103.000000
1300,00014,14,14,1,0,1,23.983152,95.000000
1300,00010,14,14,1,0,1,25.815569,98.000000
1300,00011,14,14,1,0,1,29.008229,105.000000
1300,00008,14,14,1,0,1,26.851694,100.000000
1300,00001,14,14,1,0,1,24.146493,95.000000
1400,00004,14,14,1,0,1,23.944433,95.000000
1400,00006,14,14,1,0,1,35.135367,117.000000
1400,00013,14,14,1,0,1,27.657663,102.000000
1400,00002,14,14,1,0,1,27.828529,102.000000
1400,00012,14,14,1,0,1,24.469435,96.000000
1400,00009,14,14,1,0,1,25.095185,97.000000
1400,00005,14,14,1,0,1,23.994477,95.000000
1400,00003,14,14,1,0,1,30.200543,107.000000
1400,00007,14,14,1,0,1,27.955194,103.000000
1400,00014,14,14,1,0,1,23.980220,95.000000
1400,00010,14,14,1,0,1,25.811703,98.000000
1400,00011,14,14,1,0,1,29.004609,105.000000
1400,00008,14,14,1,0,1,26.850654,100.000000
1400,00001,14,14,1,0,1,24.148977,95.000000
1500,00004,14,14,1,0,1,23.942173,95.000000
1500,00006,14,14,1,0,1,35.126589,117.000000
1500,00013,14,14,1,0,1,27.653869,102.000000
1500,00002,14,14,1,0,1,27.829522,102.000000
1500,00012,14,14,1,0,1,24.467433,96.000000
1500,00009,14,14,1,0,1,25.092208,97.000000
1500,00005,14,14,1,0,1,23.994376,95.000000
1500,00003,14,14,1,0,1,30.205086,107.000000
1500,00007,14,14,1,0,1,27.957215,103.000000
1500,00014,14,14,1,0,1,23.977288,95.000000
1500,00010,14,14,1,0,1,25.807838,98.000000
1500,00011,14,14,1,0,1,29.000991,105.000000
1500,00008,14,14,1,0,1,26.849613,100.000000
1500,00001,14,14,1,0,1,24.151461,95.000000
1600,00004,14,14,1,0,1,23.939914,95.000000
1600,00006,14,14,1,0,1,35.117819,117.000000
1600,00013,14,14,1,0,1,27.650074,102.000000
1600,00002,14,14,1,0,1,27.830514,102.000000
1600,00012,14,14,1,0,1,24.465430,96.000000
1600,00009,14,14,1,0,1,25.089232,97.000000
1600,00005,14,14,1,0,1,23.994274,95.000000
1600,00003,14,14,1,0,1,30.209632,107.000000
1600,00007,14,14,1,0,1,27.959234,103.000000
1600,00014,14,14,1,0,1,23.974357,95.000000
1600,00010,14,14,1,0,1,25.803975,98.000000
1600,00011,14,14,1,0,1,28.997374,105.000000
1600,00008,14,14,1,0,1,26.848572,100.000000
1600,00001,14,14,1,0,1,24.153945,95.000000
1700,00004,14,14,1,0,1,23.937655,95.000000
1700,00006,14,14,1,0,1,35.109057,117.000000
1700,00013,14,14,1,0,1,27.646281,102.000000
1700,00002,14,14,1,0,1,27.831505,102.000000
1700,00012,14,14,1,0,1,24.463428,96.000000
1700,00009,14,14,1,0,1,25.086256,97.000000
1700,00005,14,14,1,0,1,23.994172,95.000000
1700,00003,14,14,1,0,1,30.214180,107.000000
1700,00007,14,14,1,0,1,27.961251,103.000000
1700,00014,14,14,1,0,1,23.971428,95.000000
1700,00010,14,14,1,0,1,25.800113,98.000000
1700,00011,14,14,1,0,1,28.993758,105.000000
1700,00008,14,14,1,0,1,26.847531,100.000000
1700,00001,14,14,1,0,1,24.156429,95.000000
1800,00004,14,14,1,0,1,23.935396,95.000000
1800,00006,14,14,1,0,1,35.100303,117.000000
1800,00013,14,14,1,0,1,27.642488,102.000000
1800,00002,14,14,1,0,1,27.832495,102.000000
1800,00012,14,14,1,0,1,24.461426,96.000000
1800,00009,14,14,1,0,1,25.083281,97.000000
1800,00005,14,14,1,0,1,23.994069,95.000000
1800,00003,14,14,1,0,1,30.218730,107.000000
1800,00007,14,14,1,0,1,27.963266,103.000000
1800,00014,14,14,1,0,1,23.968499,95.000000
1800,00010,14,14,1,0,1,25.796253,98.000000
1800,00011,14,14,1,0,1,28.990144,105.000000
1800,00008,14,14,1,0,1,26.846488,100.000000
1800,00001,14,14,1,0,1,24.158914,95.000000
1900,00004,14,14,1,0,1,23.933136,95.000000
1900,00006,14,14,1,0,1,35.091557,117.000000
1900,00013,14,14,1,0,1,27.638696,102.000000
1900,00002,14,14,1,0,1,27.833485,102.000000
1900,00012,14,14,1,0,1,24.459423,96.000000
1900,00009,14,14,1,0,1,25.080307,97.000000
1900,00005,14,14,1,0,1,23.993965,95.000000
1900,00003,14,14,1,0,1,30.223282,107.000000
1900,00007,14,14,1,0,1,27.965279,103.000000
1900,00014,14,14,1,0,1,23.965571,95.000000
1900,00010,14,14,1,0,1,25.792394,98.000000
1900,00011,14,14,1,0,1,28.986531,105.000000
1900,00008,14,14,1,0,1,26.845446,100.000000
1900,00001,14,14,1,0,1,24.161399,95.000000
2000,00004,14,14,1,0,1,23.930877,95.000000
2000,00006,14,14,1,0,1,35.082819,117.000000
2000,00013,14,14,1,0,1,27.634904,102.000000
2000,00002,14,14,1,0,1,27.834474,102.000000
2000,00012,14,14,1,0,1,24.457421,96.000000
2000,00009,14,14,1,0,1,25.077334,97.000000
2000,00005,14,14,1,0,1,23.993861,95.000000
2000,00003,14,14,1,0,1,30.227836,107.000000
2000,00007,14,14,1,0,1,27.967290,103.000000
2000,00014,14,14,1,0,1,23.962644,95.000000
2000,00010,14,14,1,0,1,25.788536,98.000000
2000,00011,14,14,1,0,1,28.982919,105.000000
2000,00008,14,14,1,0,1,26.844402,100.000000
2000,00001,14,14,1,0,1,24.163885,95.000000
2100,00004,14,14,1,0,1,23.928617,95.000000
2100,00006,14,14,1,0,1,35.074089,117.000000
2100,00013,14,14,1,0,1,27.631113,102.000000
2100,00002,14,14,1,0,1,27.835462,102.000000
2100,00012,14,14,1,0,1,24.455419,96.000000
2100,00009,14,14,1,0,1,25.074362,97.000000
2100,00005,14,14,1,0,1,23.993756,95.000000
2100,00003,14,14,1,0,1,30.232392,107.000000
2100,00007,14,14,1,0,1,27.969299,103.000000
2100,00014,14,14,1,0,1,23.959717,95.000000
2100,00010,14,14,1,0,1,25.784680,98.000000
2100,00011,14,14,1,0,1,28.979308,105.000000
2100,00008,14,14,1,0,1,26.843358,100.000000
2100,00001,14,14,1,0,1,24.166371,95.000000
2200,00004,14,14,1,0,1,23.926358,95.000000
2200,00006,14,14,1,0,1,35.065368,117.000000
2200,00013,14,14,1,0,1,27.627322,102.000000
2200,00002,14,14,1,0,1,27.836449,102.000000
2200,00012,14,14,1,0,1,24.453417,96.000000
2200,00009,14,14,1,0,1,25.071391,97.000000
2200,00005,14,14,1,0,1,23.993650,95.000000
2200,00003,14,14,1,0,1,30.236950,107.000000
2200,00007,14,14,1,0,1,27.971305,103.000000
2200,00014,14,14,1,0,1,23.956792,95.000000
2200,00010,14,14,1,0,1,25.780826,98.000000
2200,00011,14,14,1,0,1,28.975699,105.000000
2200,00008,14,14,1,0,1,26.842313,100.000000
2200,00001,14,14,1,0,1,24.168857,95.000000
2300,00004,14,14,1,0,1,23.924099,95.000000
2300,00006,14,14,1,0,1,35.056654,117.000000
2300,00013,14,14,1,0,1,27.623532,102.000000
2300,00002,14,14,1,0,1,27.837435,102.000000
2300,00012,14,14,1,0,1,24.451415,96.000000
2300,00009,14,14,1,0,1,25.068420,97.000000
2300,00005,14,14,1,0,1,23.993544,95.000000
2300,00003,14,14,1,0,1,30.241510,107.000000
2300,00007,14,14,1,0,1,27.973310,103.000000
2300,00014,14,14,1,0,1,23.953868,95.000000
2300,00010,14,14,1,0,1,25.776972,98.000000
2300,00011,14,14,1,0,1,28.972091,105.000000
2300,00008,14,14,1,0,1,26.841268,100.000000
2300,00001,14,14,1,0,1,24.171343,95.000000
2400,00004,14,14,1,0,1,23.921839,95.000000
2400,00006,14,14,1,0,1,35.047949,117.000000
2400,00013,14,14,1,0,1,27.619743,102.000000
2400,00002,14,14,1,0,1,27.838421,102.000000
2400,00012,14,14,1,0,1,24.449413,96.000000
2400,00009,14,14,1,0,1,25.065451,97.000000
2400,00005,14,14,1,0,1,23.993437,95.000000
2400,00003,14,14,1,0,1,30.246073,107.000000
2400,00007,14,14,1,0,1,27.975312,103.000000
2400,00014,14,14,1,0,1,23.950944,95.000000
2400,00010,14,14,1,0,1,25.773121,98.000000
2400,00011,14,14,1,0,1,28.968484,105.000000
2400,00008,14,14,1,0,1,26.840222,100.000000
2400,00001,14,14,1,0,1,24.173830,95.000000
2500,00004,14,14,1,0,1,23.919580,95.000000
2500,00006,14,14,1,0,1,35.039251,117.000000
2500,00013,14,14,1,0,1,27.615954,102.000000
2500,00002,14,14,1,0,1,27.839406,102.000000
2500,00012,14,14,1,0,1,24.447410,96.000000
2500,00009,14,14,1,0,1,25.062482,97.000000
2500,00005,14,14,1,0,1,23.993329,95.000000
2500,00003,14,14,1,0,1,30.250637,107.000000
2500,00007,14,14,1,0,1,27.977312,103.000000
2500,00014,14,14,1,0,1,23.948022,95.000000
2500,00010,14,14,1,0,1,25.769270,98.000000
2500,00011,14,14,1,0,1,28.964878,105.000000
2500,00008,14,14,1,0,1,26.839176,100.000000
2500,00001,14,14,1,0,1,24.176318,95.000000
2600,00004,14,14,1,0,1,23.917320,95.000000
2600,00006,14,14,1,0,1,35.030562,117.000000
2600,00013,14,14,1,0,1,27.612166,102.000000
2600,00002,14,14,1,0,1,27.840390,102.000000
2600,00012,14,14,1,0,1,24.445408,96.000000
2600,00009,14,14,1,0,1,25.059514,97.000000
2600,00005,14,14,1,0,1,23.993220,95.000000
2600,00003,14,14,1,0,1,30.255204,107.000000
2600,00007,14,14,1,0,1,27.979310,103.000000
2600,00014,14,14,1,0,1,23.945100,95.000000
2600,00010,14,14,1,0,1,25.765421,98.000000
2600,00011,14,14,1,0,1,28.961274,105.000000
2600,00008,14,14,1,0,1,26.838128,100.000000
2600,00001,14,14,1,0,1,24.178806,95.000000
2700,00004,14,14,1,0,1,23.915061,95.000000
2700,00006,14,14,1,0,1,35.021881,117.000000
2700,00013,14,14,1,0,1,27.608378,102.000000
2700,00002,14,14,1,0,1,27.841373,102.000000
2700,00012,14,14,1,0,1,24.443406,96.000000
2700,00009,14,14,1,0,1,25.056547,97.000000
2700,00005,14,14,1,0,1,23.993111,95.000000
2700,00003,14,14,1,0,1,30.259772,107.000000
2700,00007,14,14,1,0,1,27.981306,103.000000
2700,00014,14,14,1,0,1,23.942180,95.000000
2700,00010,14,14,1,0,1,25.761574,98.000000
2700,00011,14,14,1,0,1,28.957671,105.000000
2700,00008,14,14,1,0,1,26.837081,100.000000
2700,00001,14,14,1,0,1,24.181294,95.000000
2800,00004,14,14,1,0,1,23.912801,95.000000
2800,00006,14,14,1,0,1,35.013207,117.000000
2800,00013,14,14,1,0,1,27.604592,102.000000
2800,00002,14,14,1,0,1,27.842356,102.000000
2800,00012,14,14,1,0,1,24.441405,96.000000
2800,00009,14,14,1,0,1,25.053581,97.000000
2800,00005,14,14,1,0,1,23.993001,95.000000
2800,00003,14,14,1,0,1,30.264343,107.000000
2800,00007,14,14,1,0,1,27.983300,103.000000
2800,00014,14,14,1,0,1,23.939260,95.000000
2800,00010,14,14,1,0,1,25.757728,98.000000
2800,00011,14,14,1,0,1,28.954069,105.000000
2800,00008,14,14,1,0,1,26.836032,100.000000
2800,00001,14,14,1,0,1,24.183782,95.000000
2900,00004,14,14,1,0,1,23.910542,95.000000
2900,00006,14,14,1,0,1,35.004542,117.000000
2900,00013,14,14,1,0,1,27.600805,102.000000
2900,00002,14,14,1,0,1,27.843338,102.000000
2900,00012,14,14,1,0,1,24.439403,96.000000
2900,00009,14,14,1,0,1,25.050615,97.000000
2900,00005,14,14,1,0,1,23.992890,95.000000
2900,00003,14,14,1,0,1,30.268916,107.000000
2900,00007,14,14,1,0,1,27.985291,103.000000
2900,00014,14,14,1,0,1,23.936341,95.000000
2900,00010,14,14,1,0,1,25.753883,98.000000
2900,00011,14,14,1,0,1,28.950469,105.000000
2900,00008,14,14,1,0,1,26.834983,100.000000
2900,00001,14,14,1,0,1,24.186271,95.000000
3000,00004,14,14,1,0,1,23.908282,95.000000
3000,00006,14,14,1,0,1,34.995884,117.000000
3000,00013,14,14,1,0,1,27.597020,102.000000
3000,00002,14,14,1,0,1,27.844318,102.000000
3000,00012,14,14,1,0,1,24.437401,96.000000
3000,00009,14,14,1,0,1,25.047651,97.000000
3000,00005,14,14,1,0,1,23.992779,95.000000
3000,00003,14,14,1,0,1,30.273491,107.000000
3000,00007,14,14,1,0,1,27.987280,103.000000
3000,00014,14,14,1,0,1,23.933423,95.000000
3000,00010,14,14,1,0,1,25.750040,98.000000
3000,00011,14,14,1,0,1,28.946870,105.000000
3000,00008,14,14,1,0,1,26.833934,100.000000
3000,00001,14,14,1,0,1,24.188760,95.000000
3100,00004,14,14,1,0,1,23.906022,95.000000
3100,00006,14,14,1,0,1,34.987235,117.000000
3100,00013,14,14,1,0,1,27.593235,102.000000
3100,00002,14,14,1,0,1,27.845299,102.000000
3100,00012,14,14,1,0,1,24.435399,96.000000
3100,00009,14,14,1,0,1,25.044687,97.000000
3100,00005,14,14,1,0,1,23.992666,95.000000
3100,00003,14,14,1,0,1,30.278068,107.000000
3100,00007,14,14,1,0,1,27.989268,103.000000
3100,00014,14,14,1,0,1,23.930506,95.000000
3100,00010,14,14,1,0,1,25.746198,98.000000
3100,00011,14,14,1,0,1,28.943272,105.000000
3100,00008,14,14,1,0,1,26.832884,100.000000
3100,00001,14,14,1,0,1,24.191250,95.000000
3200,00004,14,14,1,0,1,23.903763,95.000000
3200,00006,14,14,1,0,1,34.978593,117.000000
3200,00013,14,14,1,0,1,27.589450,102.000000
3200,00002,14,14,1,0,1,27.846278,102.000000
3200,00012,14,14,1,0,1,24.433397,96.000000
3200,00009,14,14,1,0,1,25.041724,97.000000
3200,00005,14,14,1,0,1,23.992554,95.000000
3200,00003,14,14,1,0,1,30.282647,107.000000
3200,00007,14,14,1,0,1,27.991253,103.000000
3200,00014,14,14,1,0,1,23.927590,95.000000
3200,00010,14,14,1,0,1,25.742358,98.000000
3200,00011,14,14,1,0,1,28.939675,105.000000
3200,00008,14,14,1,0,1,26.831833,100.000000
3200,00001,14,14,1,0,1,24.193740,95.000000
3300,00004,14,14,1,0,1,23.901503,95.000000
3300,00006,14,14,1,0,1,34.969960,117.000000
3300,00013,14,14,1,0,1,27.585666,102.000000
3300,00002,14,14,1,0,1,27.847257,103.000000
3300,00012,14,14,1,0,1,24.431396,96.000000
3300,00009,14,14,1,0,1,25.038762,97.000000
3300,00005,14,14,1,0,1,23.992440,95.000000
3300,00003,14,14,1,0,1,30.287228,107.000000
3300,00007,14,14,1,0,1,27.993236,103.000000
3300,00014,14,14,1,0,1,23.924675,95.000000
3300,00010,14,14,1,0,1,25.738519,98.000000
3300,00011,14,14,1,0,1,28.936080,105.000000
3300,00008,14,14,1,0,1,26.830781,100.000000
3300,00001,14,14,1,0,1,24.196230,95.000000
3400,00004,14,14,1,0,1,23.899243,95.000000
3400,00006,14,14,1,0,1,34.961334,117.000000
3400,00013,14,14,1,0,1,27.581883,102.000000
3400,00002,14,14,1,0,1,27.848234,103.000000
3400,00012,14,14,1,0,1,24.429394,96.000000
3400,00009,14,14,1,0,1,25.035801,97.000000
3400,00005,14,14,1,0,1,23.992326,95.000000
3400,00003,14,14,1,0,1,30.291812,107.000000
3400,00007,14,14,1,0,1,27.995216,103.000000
3400,00014,14,14,1,0,1,23.921761,95.000000
3400,00010,14,14,1,0,1,25.734681,98.000000
3400,00011,14,14,1,0,1,28.932485,105.000000
3400,00008,14,14,1,0,1,26.829729,100.000000
3400,00001,14,14,1,0,1,24.198721,95.000000
3500,00004,14,14,1,0,1,23.896984,95.000000
3500,00006,14,14,1,0,1,34.952716,117.000000
3500,00013,14,14,1,0,1,27.578101,102.000000
3500,00002,14,14,1,0,1,27.849211,103.000000
3500,00012,14,14,1,0,1,24.427392,96.000000
3500,00009,14,14,1,0,1,25.032841,97.000000
3500,00005,14,14,1,0,1,23.992211,95.000000
3500,00003,14,14,1,0,1,30.296397,107.000000
3500,00007,14,14,1,0,1,27.997195,103.000000
3500,00014,14,14,1,0,1,23.918848,95.000000
3500,00010,14,14,1,0,1,25.730845,98.000000
3500,00011,14,14,1,0,1,28.928893,105.000000
3500,00008,14,14,1,0,1,26.828677,100.000000
3500,00001,14,14,1,0,1,24.201212,95.000000
3600,00004,14,14,1,0,1,23.894724,95.000000
3600,00006,14,14,1,0,1,34.944107,117.000000
3600,00013,14,14,1,0,1,27.574319,102.000000
3600,00002,14,14,1,0,1,27.850187,103.000000
3600,00012,14,14,1,0,1,24.425391,96.000000
3600,00009,14,14,1,0,1,25.029882,97.000000
3600,00005,14,14,1,0,1,23.992095,95.000000
3600,00003,14,14,1,0,1,30.300985,107.000000
3600,00007,14,14,1,0,1,27.999171,103.000000
3600,00014,14,14,1,0,1,23.915935,95.000000
3600,00010,14,14,1,0,1,25.727010,98.000000
3600,00011,14,14,1,0,1,28.925301,105.000000
3600,00008,14,14,1,0,1,26.827624,100.000000
3600,00001,14,14,1,0,1,24.203703,95.000000
3700,00004,14,14,1,0,1,23.892464,95.000000
3700,00006,14,14,1,0,1,34.935505,117.000000
3700,00013,14,14,1,0,1,27.570537,102.000000
3700,00002,14,14,1,0,1,27.851163,103.000000
3700,00012,14,14,1,0,1,24.423389,96.000000
3700,00009,14,14,1,0,1,25.026923,97.000000
3700,00005,14,14,1,0,1,23.991979,95.000000
3700,00003,14,14,1,0,1,30.305574,107.000000
3700,00007,14,14,1,0,1,28.001146,103.000000
3700,00014,14,14,1,0,1,23.913024,95.000000
3700,00010,14,14,1,0,1,25.723177,98.000000
3700,00011,14,14,1,0,1,28.921711,105.000000
3700,00008,14,14,1,0,1,26.826570,100.000000
3700,00001,14,14,1,0,1,24.206195,95.000000
3800,00004,14,14,1,0,1,23.890205,95.000000
3800,00006,14,14,1,0,1,34.926910,117.000000
3800,00013,14,14,1,0,1,27.566757,102.000000
3800,00002,14,14,1,0,1,27.852137,103.000000
3800,00012,14,14,1,0,1,24.421388,96.000000
3800,00009,14,14,1,0,1,25.023965,97.000000
3800,00005,14,14,1,0,1,23.991862,95.000000
3800,00003,14,14,1,0,1,30.310166,107.000000
3800,00007,14,14,1,0,1,28.003118,103.000000
3800,00014,14,14,1,0,1,23.910113,95.000000
3800,00010,14,14,1,0,1,25.719345,98.000000
3800,00011,14,14,1,0,1,28.918122,105.000000
3800,00008,14,14,1,0,1,26.825516,100.000000
3800,00001,14,14,1,0,1,24.208687,95.000000
3900,00004,14,14,1,0,1,23.887945,95.000000
3900,00006,14,14,1,0,1,34.918324,117.000000
3900,00013,14,14,1,0,1,27.562977,102.000000
